X1,X2,y
-2.848388334120573,-0.6162532732042921,1
-3.7503446982742776,-1.5449718582660088,1
-1.05775278698069,0.544587855402639,0
-1.369728943960296,1.812779882870144,0
-1.0806880105239132,2.222442545777817,0
-0.3924598042472525,5.784409421987176,0
-1.774677217221826,0.7404463503735581,0
0.1591045021817643,1.991271249865546,0
-1.514353159277397,0.7531852829757936,0
0.10164535818556653,-0.2068305122207612,0
-1.1207722002064602,1.7771642671297114,0
-3.9747022964670733,-0.6599094645417327,1
-0.35977843053877306,-0.6614374504452163,0
-0.3531295254866952,1.2965676348365935,0
0.12896050117894164,-1.1211261282322704,0
1.2330262745793132,0.9484467381341242,0
-0.6751522344680048,-0.45811756612437304,0
-1.4050208419493058,0.5701235285272279,0
-0.1303895458616099,0.24802029925143243,0
-0.11984364137523901,0.7524761009190383,0
-1.0955009571340448,3.539075533735024,0
-2.902574396499194,-0.11650356317517163,1
-3.7998099960819327,0.1649969972356009,0
-0.3743730286946466,1.426923245862875,0
-0.10320128499514647,0.2809238092161519,0
-0.025515677638011602,0.048310711774475434,0
-0.04141600632030129,1.232545358650719,0
-0.2947249664334479,1.0746596280426288,0
-3.3343678087324986,-0.8053323865708448,1
0.37653770077336646,4.4794870210328215,0
0.782569201450418,2.7145751168526067,0
-1.509084446400193,2.7725404009543677,0
-0.3036870262352027,2.078660564381294,0
-0.6550240754167936,0.9832181928438922,0
-0.25649001189800563,2.1500798750862646,0
0.12723197546016318,1.4640608337300147,0
-2.0064441238148243,3.301972688759329,0
-1.688397375573839,0.7925193047269933,0
2.407270287129095,1.3828470269687405,0
1.0854551992571952,-1.2009382930214123,0
0.8805577901192934,-0.9025709968588917,0
-0.9996524933719249,-0.9457371262671113,0
-0.536784611670381,0.4003292329202002,0
0.3623174276212211,2.6042047949286324,0
-2.1199223289621227,3.222895338261065,0
-0.6832353511630954,1.667656148331676,0
-1.5738571162394601,2.5750229373274953,0
-0.7885153254763426,-0.07084688384976223,0
-2.251173352620971,3.015243158084983,0
-0.00571972194997894,0.6203400119958081,0
-1.4825543152086627,0.8505072662552968,0
-2.5785585512428546,0.43078966331447055,1
-1.6126138439462598,0.10751056456061492,0
-0.09510618559482131,2.6886639588563255,0
3.027666864279146,-0.10564626167143554,0
-2.2187370063816765,1.6031798055595652,0
-0.32594585918883623,0.5897393753002552,0
-1.5847322958526564,1.4618203802720184,0
0.8124884490961957,1.8319823451145485,0
1.3229352797615408,-0.6282829878902807,0
-1.7835217660035552,0.08712394331899209,0
-0.7019597460258695,-0.41381657926680027,0
-0.25190959441192806,2.9130637722449153,0
-4.529734486201214,-1.9807072159678687,1
-2.1337228642524346,0.4980172908472569,0
-1.6539981599514262,1.4795784004676007,0
-0.20512170719501005,2.0183187268337135,0
-0.15253284851598553,0.9833410841279551,0
1.047846012391351,-1.692010060340679,0
0.6741999649860779,1.9751896012253776,0
0.06891408340077654,0.42821334967472213,0
-1.3225940951756563,0.6393125485323278,0
-0.5879952774821839,1.181037273327347,0
0.1708670569516627,1.2995208358153165,0
1.094834632270644,-0.047662935157460895,0
0.345797716041509,0.5603500890672495,0
0.08880124906766595,-0.8673310209757599,0
-2.1737370231019533,1.4646647905990053,0
-2.234272058992747,2.0836855831283074,0
-0.2381805500341404,2.534484798447468,0
-0.21650342813050955,0.251469885201582,0
-1.2680676424838064,-1.6744333584482307,0
1.0061733781928766,2.0246400702709444,0
0.3654354400010288,-0.3827747359593925,0
0.5090269088031172,-0.2863671505578438,0
-1.264126544410996,1.89425181634724,0
0.17172772594661911,-2.295347847295851,0
-1.9438765490528866,2.272435941079081,0
0.5327809539105959,0.5113570120692197,0
-0.9068009922770297,-0.42656606569593913,0
0.24199400278765615,1.5784577499250765,0
-4.553096361093082,-1.8688524086607008,1
-0.5438462741268804,4.065733530333872,0
-1.9153078039758156,3.5321915512921325,0
0.6640513652107971,2.555995472756344,0
-1.4953707460158114,2.1988888796957538,0
-0.589384176531637,0.5322436281403583,0
-0.5205594091715876,2.2727702329155344,0
-2.6806890557759284,-1.4593817026045806,1
-1.0387661791927938,2.1431011919410854,0
-0.8467506671413059,1.150768646479825,0
0.6578831919281771,3.694211383219932,0
-1.215052288738871,0.9103258252918508,0
0.138503631799767,1.6323815754327846,0
-2.2829204881053387,1.731654170307928,0
-0.2143659246625363,0.9087867244437329,0
1.2216342088566756,1.5743744818348588,0
-1.5259079116922742,2.912785836201091,0
0.7423219274992963,0.3298615792454692,0
1.2177757137789469,2.5100830199958004,0
-0.30284680943841136,1.924541578904114,0
-1.754984054095229,2.9049780932909077,0
-0.27159716577430904,1.5532761860030426,0
1.6970309461089514,1.6304686338051004,0
-1.2226111101064125,2.542866328108383,0
-1.3054375122129533,0.9108358347310624,0
-0.5098299793009758,2.1885408516808926,0
1.6126327624964558,2.8253236489646896,0
-1.478585295080205,2.9506755624562233,0
0.6169438478829568,1.5011972889357246,0
-1.115852709463933,1.9428401970157734,0
0.23226155369587076,3.291122457879875,0
-2.3501871439352326,0.14747141638560413,0
1.968440921817089,-0.47386153840548206,0
0.464855414640601,0.08213617830263376,0
-1.6415167138804485,4.121150470694786,0
-3.2346261208507125,-0.1311361120374721,1
2.3433800567085536,-0.49349827548163017,0
-2.6034073737514087,3.928629643863518,0
-0.9463513449860295,1.0218552945768384,0
-0.5481721338304226,-0.7785571004613345,0
-0.39670050549803854,2.1258413012510307,0
0.5438319192101055,1.836526677129941,0
1.1806776019215823,1.1705695678997856,0
1.4467822238652621,2.2000369126184243,0
-0.5014395862309217,3.0576306866871694,0
0.516167304155662,0.5036728753830347,0
-0.8564678531140426,2.919589221998855,0
-1.254718141348789,1.7468038335077205,0
-1.9378942247544744,1.298913147369764,0
0.33274014346119496,0.7165893084889658,0
1.2010117897131263,1.733676449653225,0
-1.711957024099008,0.6290205367442697,0
-0.47034459461996264,1.8792033221770008,0
-0.8071924882623936,2.8238212125676414,0
-4.534013811308049,-2.0372667632194896,1
-2.924340327392564,0.2859970503589002,1
0.4453477017177969,0.9004814753221744,0
-1.7475106505242193,-0.5738748378581515,0
-1.1595319329542761,1.1055152193012017,0
-2.7384864739066597,-0.92651685764254,1
2.8372206431472575,0.7185975833102815,0
-2.4622675620678196,0.18909827537950386,0
-0.7577891829722194,1.3315526394709878,0
-1.6288786619326638,1.8018945710638847,0
-1.1038692856582626,3.1224357073961793,0
0.19264495970853646,1.327148055220937,0
1.1580147374218535,3.879179234684104,0
-3.2999288788966727,-2.1450371811896765,1
0.2980343082819127,2.2902968580257963,0
-0.7207415155053496,1.5649651201565429,0
0.17365023407052627,0.9873334651940698,0
-1.8796753628686125,0.990923975547666,0
0.9234306511379735,0.35185540261567305,0
-0.49166979047535003,2.0424752625343383,0
-3.6354218733104804,-0.9888893278948347,0
-1.44078804960122,3.901681584203607,0
-2.4209032143631286,-2.0821350004554455,1
1.550240309359539,2.8905372280991877,0
-1.8861075212170781,1.2222637891354973,0
-3.1445411372936434,0.46276594177485364,0
-0.5229787804784104,1.6721636492992684,0
2.3204502192806467,2.2942992887921307,0
-1.2692148522997009,1.9853468364217814,0
1.7724976442118083,0.3143555874574835,0
1.1565423588982862,0.023810621426982426,0
0.14216955093308725,0.4370653773413973,0
0.6343927715073587,0.6609526860949279,0
-1.3234816166759118,0.15926512370138868,0
-3.7455445003221177,1.8216141196500053,0
-1.1700907670808525,0.025812084707606875,0
-2.229405138256979,-0.9669481678654699,0
-3.1543635723975942,0.926617555097375,1
-1.551050011621378,2.1210083226159115,0
-1.0820175736026674,2.7327736771338755,0
0.08733419481277649,3.616882591327742,0
-3.1624973274573485,-0.91075569409317,1
-0.6970749820817754,-1.8403141057882983,0
-1.88924275085946,1.1740309270450748,0
-1.521375576343362,1.6429465111333328,0
0.34443428422223743,-0.43519724026002793,0
0.9625678388439598,1.7187941129701627,0
-1.615050683777795,2.660950195789673,0
0.8152973587505856,2.517970273875041,0
-0.3955683069916643,-0.22943233681885689,0
-1.8616560405037572,1.7336035243565995,0
0.5154714540833187,-0.09024421872121047,0
1.542814191101296,0.843765098877296,0
-3.105127020572542,-1.1451391776805566,1
1.6219507579961912,1.5466078699877053,0
-0.8283017996741351,3.1417440858782304,0
-2.2170438345294805,2.105668863626496,0
-0.020466613735532047,2.924715910742057,0
0.9049061996513925,0.4290658471410428,0
-1.7399208128703523,2.083630521086349,0
0.2860787113801524,1.730708474531161,0
-0.8891369719264962,2.3716396527598,0
0.06550048595127989,1.0230041312132947,0
-0.3931394900018417,2.5145926569758617,0
0.05713365568883322,0.8557815236880527,0
-0.7018835588622283,2.747849552865933,0
0.5229270237405383,0.45761886359557147,0
